id,name,version
f8e81bf5-bb8c-41b3-84cb-2d6c7ab465f9,WSP_Krupp_City,1.5
cd99d288-3457-4f3f-af77-817e3c401ae9,WSP_LaCrosse_City,1.6
94160a52-c0c1-464a-9adf-dd5e1d811cae,WSP_La_Center_City,1.6
3522fec6-120b-42d3-bac6-ce3e80af7c4c,WSP_La_Conner_City,1.6
6b6f9e81-5fa7-49c7-a47f-09fd055dd27d,WSP_Lacey_City,1.7
82cce0d1-01b8-45a9-9134-d4f6ebc896e3,WSP_Lake_Forest_Park_City,1.8
63b9c666-5560-42ee-887f-5154c9cc57ae,WSP_Lake_Stevens_City,1.6
610941ff-0692-479b-866e-673909889adf,WSP_Lakewood_City,1.5
1f0934b6-cb14-4b13-92e9-41b15868e69e,WSP_Lamont_City,1.8
8a24c223-8ef5-462c-9219-4807ad23447c,WSP_Langley_City,1.7
211cba13-5f11-4be3-b248-3bc73ba12d1e,WSP_Latah_City,1.6
bd8a5266-aab8-40b6-82b9-f7db8a8963a9,WSP_Leavenworth_City,1.9
42cac795-2b1b-4df7-9071-c25022679720,WSP_Lewis_UI,2.1
d2323f74-f454-424c-862b-d174db8adf9d,WSP_Liberty_Lake_City,1.6
40c4cc9c-ac66-4d08-b575-21129a969280,WSP_Lincoln_UI,1.6
56bd7204-d91f-4bb5-92ee-c0f8e26b209f,WSP_Lind_City,1.5
7270e986-7ee1-4550-92c7-7f1de244fb8d,WSP_Long_Beach_City,1.6
fbed2032-802d-495e-b934-94877e6ffcce,WSP_Longview_City,1.5
f259f1b3-732c-47d0-8102-e740b485826f,WSP_Lyman_City,1.8
362a9744-7e92-4040-9161-33649a17ecf2,WSP_Lynden_City,1.6
c450aad7-5dfa-4f12-b0e8-9020403c1c8f,WSP_Lynnwood_City,1.6
932d5b3b-b635-48f0-ba03-f14c9f27faff,WSP_Mabton_City,1.6
cf39a33a-43b6-44fc-8545-c2e1d3066d78,WSP_Malden_City,1.6
9a00eaf8-6658-4d42-ada3-d0ac7b481d10,WSP_Mansfield_City,1.6
a34afa67-e86d-4456-b1c4-ace22365e82d,WSP_Maple_Valley_City,1.6
1a16bccb-a9ce-431d-99e1-744cd5a8653b,WSP_Marysville_City,1.6
fc013f07-026e-445e-ba45-cfec211f0981,WSP_Mason_UI,1.9
45d88081-6487-4aef-8034-9bbf7c113778,WSP_Mattawa_City,1.8
006d5ecd-4ff1-4126-b411-6bdcdb075103,WSP_McCleary_City,1.5
2be8bb21-9ee1-4d11-9521-f39e93eca2fe,WSP_Medical_Lake_City,1.6
4c583c81-dfa2-497c-9ac2-12337acd55cc,WSP_Medina_City,1.8
69650418-74b7-4e7b-a860-584067bfbdda,WSP_Mercer_Island_City,1.7
863df1d6-aef6-46af-b364-b62ec675d0f8,WSP_Mesa_City,1.8
ef227b64-5ef8-4636-a22d-e19fabcaa4c2,WSP_Metaline_City,1.5
09249177-5608-4976-bb57-2ce3c0151173,WSP_Metaline_Falls_City,1.6
b5c6c828-1416-4825-b8be-026f460dd3c5,WSP_Mill_Creek_City,1.6
ed033f72-b2d6-4ebf-8e76-13c6fb239905,WSP_Milton_City,1.5
bb72ef74-56ff-4fbe-9eac-2aee7094bbd2,WSP_Monroe_City,1.6
04c2448c-e457-4ce5-ac93-c3c2e1e8e69b,WSP_Montesano_City,1.6
9bacd59f-ccd0-4c39-bc5b-5b6b736d8282,WSP_Morton_City,1.6
770500c1-092b-48db-83b1-c761c5d47d42,WSP_Moses_Lake_City,1.7
b208e336-7643-428d-a9b3-592335cd23bc,WSP_Mossyrock_City,1.6
48aeedd6-9073-4587-9345-af519b9873ad,WSP_MountLake_Terrace_City,1.6
5d36fce2-33c3-478f-9157-83ee8385a5f3,WSP_Mount_Vernon_City,1.6
754d38e3-0c85-491a-8b8e-14258b01b658,WSP_Moxee_City,1.6
dc2a2939-6721-494c-812d-c2a88720b631,WSP_Mukilteo_City,1.5
cccae912-eb3d-4dab-8fe5-fdd97393d52f,WSP_Naches_City,1.6
0e0315b6-b950-4ee4-87ad-7afcb44260b1,WSP_Napavine_City,1.6
0feda7f8-7c7c-4f37-9469-a7ecb291d644,WSP_Nespelem_City,1.7
54050003-9e3c-429d-bd29-f2aaff1c063b,WSP_Newport_City,1.5
689e4923-3035-423b-9aa8-2e67a76b81bd,WSP_Nooksack_City,1.9
529e6af0-9989-4bf2-bd8b-fb1d46a8435f,WSP_Normandy_Park_City,1.9
6cfdf0b9-5058-4891-89ae-f3e5adbac0db,WSP_North_Bend_City,1.6
bf5731f6-5543-404c-8af4-a49e76c8c737,WSP_North_Bonneville_City,1.5
816494bb-0f47-4e70-af77-7eabea0e13eb,WSP_Northport_City,1.6
ae12718b-e0a1-465f-b4b6-e3ffc0167be3,WSP_Oak_Harbor_City,1.6
42505a5d-d481-415a-ba8f-472ecf62731e,WSP_Oakesdale_City,1.6
44c21349-0d07-4fbc-8b9c-16fa74fa8a6a,WSP_Oakville_City,1.6
4ef933a3-72fb-4b8c-b9a8-58568d253d24,WSP_Ocean_Shores_City,1.6
5ba03b33-be4c-4ec8-b7e1-d4111fd33131,WSP_Odessa_City,1.5
f037c143-b72a-4565-86f6-f9558e5e20bf,WSP_Okanogan_City,1.5
b3ad98e4-dfff-4b60-921a-faf4bb7eada3,WSP_Okanogan_UI,2.1
f10d4167-ecae-47c6-900a-66ae12066729,WSP_Olympia_City,1.9
c4c5d517-2735-4c93-a9bb-81ac24556e47,WSP_Omak_City,1.8
4084b07b-e636-44e5-9605-7c3f86e36585,WSP_Oroville_City,1.6
4ae8c214-7280-442a-9904-b68a3ed34f8e,WSP_Orting_City,1.6
cfa82b18-fd46-4034-afba-9618c0fba2b3,WSP_Othello_City,1.5
400ad8d6-d562-41df-80f8-4ce333bf4593,WSP_Pacific_City,1.5
7bb387cc-70b7-44f2-857a-dc4d1118cace,WSP_Pacific_UI,2.0
30502d9d-92a8-4d9f-b096-59ae9b3ac6d3,WSP_Palouse_City,1.5
6335c64f-9b93-46b9-8477-089ed1ca1229,WSP_Pasco_City,1.7
fce18197-fe78-4f3c-9543-43cec0086f67,WSP_Pateros_City,1.8
0e614c96-6f41-4690-a1af-2e0129194873,WSP_Pe_Ell_City,1.6
3cffb4d6-8e14-4334-a416-00216a194565,WSP_Pend_Orielle_UI,2.0
1ee1af6c-e10b-4fde-bfe6-c08b3fce2486,WSP_Pierce_UI,1.8
0189501f-fdcc-4ecf-adbe-8e96e7c592b3,WSP_Pomeroy_City,1.5
4f88820a-9967-46d4-b88a-8e208cd47017,WSP_Port_Angeles_City,1.6
8969f734-1a43-47b3-bf6a-9e1746fbd86d,WSP_Port_Orchard_City,1.6
fd8e4826-6337-4ad0-90fe-68fd5c016d57,WSP_Port_Townsend_City,1.5
82166eda-231d-4cfc-90c8-fd7cd0fde5f4,WSP_Poulsbo_City,1.6
613871b7-b9d8-444b-b96d-44d527a50aec,WSP_Prescott_City,1.8
